genre_1,genre_2,release_year,count
Drama,History,2007,29
History,Thriller,2007,3
Comedy,Drama,2007,147
Comedy,Romance,2007,88
Comedy,Music,2007,15
Music,Romance,2007,11
Drama,Mystery,2007,35
Adventure,Crime,2007,7
Comedy,Foreign,1978,4
Action,Animation,1985,4
Comedy,Mystery,1968,2
Comedy,Horror,1935,2
Action,Science_Fiction,2007,36
Science_Fiction,Thriller,2007,26
Documentary,Foreign,2006,8
Foreign,Mystery,1962,1
Foreign,Thriller,1962,2
Crime,Mystery,2007,28
Mystery,Science_Fiction,2005,1
Action,Animation,2003,7
Animation,Fantasy,2003,3
Foreign,War,2000,1
History,Romance,1928,1
Action,Drama,2007,69
Action,Mystery,2007,8
Adventure,Animation,2007,13
Mystery,Thriller,1951,4
Romance,Thriller,1951,2
Comedy,War,1978,1
Drama,Western,2006,1
Animation,Comedy,1966,1
Animation,Romance,2006,3
Crime,Horror,1993,3
Crime,Fantasy,2007,1
Fantasy,Mystery,2007,5
Adventure,Fantasy,2007,16
Drama,Western,1950,3
Documentary,Foreign,1977,2
Animation,Mystery,2006,2
Mystery,Science_Fiction,2006,6
Family,Music,2007,5
Family,Romance,2007,13
Action,Foreign,1981,4
Adventure,Foreign,1981,2
Horror,Science_Fiction,2007,28
Documentary,History,2006,10
Documentary,Foreign,1965,1
Adventure,Horror,2007,5
Adventure,Thriller,2007,17
Horror,Romance,1951,1
Horror,Thriller,1951,2
Romance,Science_Fiction,1951,1
Comedy,War,1959,2
Adventure,Horror,1995,2
Adventure,Horror,1991,1
Family,Horror,1980,1
Action,Family,2007,8
Adventure,Mystery,2007,5
Crime,Family,2007,1
Family,Mystery,2007,4
Family,Thriller,2007,3
Horror,Romance,2006,2
Drama,Family,1940,3
Drama,Fantasy,1940,2
Foreign,Music,2005,1
Action,Mystery,1967,1
Crime,War,1967,1
Mystery,War,1967,1
Thriller,War,1967,1
Action,Comedy,1954,1
Drama,Family,1957,3
Comedy,Fantasy,1973,2
Comedy,Music,1973,1
Fantasy,Music,1973,2
Adventure,History,1983,1
Adventure,Science_Fiction,2007,8
Action,Romance,2007,17
Adventure,Romance,2007,5
Adventure,Music,2007,1
Animation,War,1986,2
Action,War,1930,1
Comedy,Mystery,1964,3
Comedy,Thriller,1964,3
Comedy,Drama,2008,138
History,Music,2006,2
Comedy,Thriller,2007,16
Crime,Romance,2007,9
Romance,Thriller,2007,15
Crime,Documentary,2004,3
Adventure,Comedy,1972,3
Documentary,Family,2007,2
Horror,Mystery,1966,5
Horror,Thriller,1966,5
Documentary,Music,1992,3
Action,War,2007,3
Adventure,War,2007,2
Fantasy,War,2007,2
Action,History,2007,6
Action,Western,2007,5
Drama,Western,2007,4
History,Romance,2007,4
History,Western,2007,2
Romance,Western,2007,2
Drama,Science_Fiction,2007,15
Fantasy,Science_Fiction,2007,13
Mystery,Science_Fiction,2007,3
Action,Comedy,2008,53
Fantasy,Music,2007,2
Comedy,Documentary,2007,8
Comedy,History,2007,2
Documentary,Drama,2007,8
Documentary,History,2007,8
History,Mystery,2007,1
Animation,Drama,2007,11
Mystery,Romance,1960,2
Music,Western,1944,4
Action,Romance,2008,10
Comedy,Romance,2008,86
Documentary,Romance,2007,2
Action,Western,1935,5
Adventure,Romance,1968,1
Adventure,History,2007,2
Action,Animation,2007,21
Crime,Documentary,2007,3
Adventure,Western,1935,2
Comedy,Horror,2007,17
Animation,Music,2007,2
Animation,Science_Fiction,2007,14
Comedy,Science_Fiction,2007,7
History,Romance,1941,1
Drama,War,2007,13
Documentary,Foreign,2007,12
Documentary,War,2007,4
Foreign,History,2007,1
Foreign,War,2007,2
History,War,2007,6
Action,Drama,1922,1
Action,Romance,1922,1
Horror,Music,2007,1
Action,TV_Movie,2007,5
Drama,TV_Movie,2007,12
Science_Fiction,TV_Movie,2007,4
TV_Movie,Thriller,2007,8
Action,Comedy,1964,4
Action,Family,1964,1
Adventure,Family,1964,2
Comedy,Western,1964,2
Drama,Foreign,2007,58
Foreign,Romance,2007,23
Action,Science_Fiction,2008,36
Action,Thriller,2008,97
Science_Fiction,Thriller,2008,30
Action,Crime,2008,50
Comedy,Crime,2008,17
Horror,Thriller,1939,4
Drama,Western,1920,2
Romance,Western,1926,2
Horror,Mystery,2008,24
Horror,Thriller,2008,98
Mystery,Thriller,2008,58
Drama,Horror,2008,39
Drama,Thriller,2008,128
Adventure,Fantasy,2008,28
Adventure,Science_Fiction,2008,27
Fantasy,Science_Fiction,2008,16
Crime,Drama,2008,73
Fantasy,War,1942,1
Documentary,Music,2007,12
Crime,Horror,1990,3
Adventure,Comedy,2008,40
Adventure,Romance,2008,7
Adventure,Documentary,2006,1
Drama,War,1928,2
Romance,Thriller,1928,1
Action,Drama,2008,83
Crime,Thriller,2008,68
Adventure,Family,2008,30
Family,Fantasy,2008,21
Drama,Music,2008,12
Drama,Romance,2008,142
Music,Romance,2008,10
Action,Adventure,2008,69
Action,History,2008,11
Adventure,Drama,2008,35
Adventure,History,2008,6
Drama,History,2008,35
History,Romance,2008,4
Comedy,Crime,1930,2
Adventure,Crime,2008,12
Action,War,1931,1
Comedy,Family,2008,41
Action,Fantasy,2008,20
Drama,Fantasy,2008,22
Adventure,Animation,2008,23
Animation,Comedy,2008,28
Animation,Family,2008,38
Animation,Fantasy,2008,11
Comedy,Fantasy,2008,25
Music,War,2007,1
Animation,Science_Fiction,2008,13
Comedy,Science_Fiction,2008,22
Family,Science_Fiction,2008,11
Mystery,Romance,1948,4
Comedy,Foreign,2007,25
Action,Animation,2008,18
Horror,Romance,1993,2
Comedy,Foreign,1985,2
Drama,Family,2008,33
Drama,Science_Fiction,2008,19
Action,Fantasy,1975,1
Music,Romance,1931,1
Drama,War,2008,28
Documentary,Music,2008,18
Crime,Music,2007,3
Action,Family,2008,7
Comedy,Thriller,2008,19
Comedy,Documentary,2008,7
Crime,Science_Fiction,1940,1
Horror,Mystery,1936,1
Mystery,Science_Fiction,1936,1
Crime,Horror,1932,1
Crime,Romance,1932,4
Horror,Mystery,1932,2
Horror,Romance,1932,1
Mystery,Romance,1932,2
Action,Adventure,1941,1
Action,Romance,1941,4
Drama,Western,1952,5
History,Western,1952,2
Fantasy,Foreign,2005,2
Crime,Horror,2008,11
Adventure,Thriller,2008,20
Documentary,War,2006,2
Foreign,History,2006,2
Foreign,War,2006,2
Thriller,War,1958,1
Crime,Mystery,2008,18
Documentary,Foreign,1987,1
Adventure,War,1969,2
War,Western,1969,1
Action,Drama,1929,1
Action,Mystery,1976,1
Romance,Science_Fiction,2008,4
Romance,Thriller,2008,12
Action,Western,1920,1
Adventure,Romance,1920,1
Adventure,Western,1920,1
Romance,Western,1920,1
Foreign,Romance,1963,2
Adventure,TV_Movie,1996,1
Science_Fiction,TV_Movie,1996,3
Documentary,Foreign,2008,13
Documentary,Romance,2008,2
Foreign,Romance,2008,17
Comedy,Horror,2008,30
Family,Music,1973,2
Family,Science_Fiction,2007,5
Adventure,Horror,1970,2
Crime,Documentary,2008,4
Romance,War,1990,2
Drama,Mystery,1928,1
Crime,Drama,1925,3
Crime,Romance,1925,2
Animation,TV_Movie,1969,1
Family,TV_Movie,1969,1
Fantasy,Horror,2008,8
Action,Horror,2008,28
Adventure,Horror,2008,7
Foreign,Thriller,2007,15
Action,Mystery,2009,15
Action,Science_Fiction,2009,67
Mystery,Science_Fiction,2009,13
Action,Mystery,2008,7
Drama,Mystery,2008,42
Action,Crime,1961,3
Action,Thriller,1961,2
Crime,Thriller,1961,5
Mystery,Science_Fiction,2008,7
Crime,History,2008,3
Documentary,History,2008,7
Documentary,Thriller,2008,3
History,Thriller,2008,5
Comedy,TV_Movie,2008,7
Fantasy,TV_Movie,2008,1
Animation,Science_Fiction,1986,3
Animation,Thriller,1986,1
Horror,Science_Fiction,2008,23
Animation,Thriller,2008,6
Fantasy,Thriller,2008,9
Animation,Drama,2008,9
Animation,War,2008,1
Comedy,Music,2008,14
Drama,Music,1950,5
Action,Documentary,2002,3
Adventure,Western,2007,1
Comedy,Western,2007,1
Thriller,Western,2007,1
Documentary,Horror,2007,2
Crime,Western,1960,1
Crime,Science_Fiction,2008,2
Music,War,1969,1
Action,Family,1945,1
Adventure,Drama,1945,3
Adventure,Family,1945,1
Action,Foreign,2007,18
Adventure,Foreign,2007,6
Crime,Foreign,2007,6
Fantasy,Romance,2008,9
Crime,Western,2008,1
Drama,Western,2008,3
Animation,Horror,2008,5
Family,Horror,2008,3
Drama,Science_Fiction,1956,1
History,Romance,2003,2
History,Thriller,2003,3
Thriller,War,2003,3
Animation,Crime,2004,1
Action,Adventure,1916,1
Action,Drama,1916,1
Action,Science_Fiction,1916,1
Adventure,Drama,1916,1
Adventure,Science_Fiction,1916,1
Drama,Science_Fiction,1916,1
Drama,Foreign,2008,58
War,Western,1970,1
Family,Romance,2008,9
Action,Foreign,1972,4
Family,Music,2008,4
Adventure,Family,1938,1
History,War,2008,20
Comedy,Romance,1921,2
Adventure,Drama,2009,35
Family,TV_Movie,1997,4
Fantasy,TV_Movie,1997,1
Music,TV_Movie,1997,1
Romance,TV_Movie,1997,2
Comedy,Western,1951,2
Drama,Western,1926,1
Comedy,Crime,1935,7
Adventure,History,1965,1
Adventure,War,1965,1
History,Romance,1965,1
Action,Foreign,1969,7
Drama,TV_Movie,2008,10
Family,TV_Movie,2008,6
Music,TV_Movie,2008,2
Music,Science_Fiction,2008,3
Drama,Foreign,1972,10
Action,Foreign,1999,4
Adventure,Romance,1925,2
Adventure,Western,1925,2
Romance,Western,1925,2
Crime,History,2003,1
History,Horror,2003,1
History,Music,2008,1
Drama,Mystery,1932,4
Fantasy,Mystery,1932,1
Music,TV_Movie,1993,1
Comedy,Western,1953,1
Adventure,Mystery,1938,3
Drama,History,2009,35
Drama,War,2009,19
History,War,2009,11
Horror,Romance,1989,2
Action,TV_Movie,2006,5
Science_Fiction,TV_Movie,2006,3
Romance,Science_Fiction,1967,2
Action,Crime,1933,1
Action,Thriller,1933,2
Comedy,Thriller,1933,2
Crime,Romance,1933,4
Romance,Thriller,1933,1
Documentary,War,1943,4
Documentary,History,1943,2
Crime,Romance,1926,1
Fantasy,Mystery,2008,4
Mystery,Romance,2008,7
Thriller,War,2008,3
Animation,Romance,2007,4
Crime,Drama,1934,9
Crime,Romance,1934,4
Comedy,History,1988,1
Action,Fantasy,1932,1
Action,Horror,1932,1
Action,Science_Fiction,1932,1
Fantasy,Science_Fiction,1932,1
Fantasy,Thriller,1932,1
Science_Fiction,Thriller,1932,1
Action,War,2008,5
Documentary,War,2008,5
Crime,TV_Movie,2006,5
TV_Movie,Thriller,2006,7
Drama,Mystery,1936,5
Action,Crime,1936,1
Action,Thriller,1936,1
Adventure,Crime,1936,1
Adventure,Thriller,1936,1
Comedy,Science_Fiction,1959,1
Fantasy,Mystery,1984,2
Action,Western,1952,5
Documentary,War,1944,4
Horror,Mystery,2009,31
Action,Adventure,2009,77
Action,Fantasy,2009,22
Action,Thriller,2009,124
Adventure,Fantasy,2009,30
Adventure,Science_Fiction,2009,40
Adventure,Thriller,2009,37
Fantasy,Science_Fiction,2009,24
Fantasy,Thriller,2009,15
Science_Fiction,Thriller,2009,52
Romance,Western,1948,2
Documentary,War,1945,4
Animation,Science_Fiction,1979,1
Action,Comedy,2009,53
Action,Family,2009,16
Adventure,Comedy,2009,36
Adventure,Family,2009,29
Comedy,Family,2009,45
Drama,Music,2009,17
Horror,Thriller,2009,98
Mystery,Thriller,2009,66
Horror,Music,2008,1
Drama,Horror,2009,32
Drama,Thriller,2009,158
Animation,Mystery,2008,2
Animation,Romance,2008,2
Comedy,Mystery,2008,8
Horror,Romance,2008,4
Action,Crime,2009,45
Crime,Thriller,2009,77
Action,Western,1932,2
Romance,War,2008,2
Romance,Thriller,1954,3
Animation,Family,2009,34
Foreign,Horror,1973,4
Crime,Drama,2009,86
Comedy,Drama,2009,169
Comedy,Romance,2009,117
Drama,Romance,2009,150
Comedy,Fantasy,2009,21
Drama,Fantasy,2009,30
Drama,Horror,1914,1
Animation,Comedy,2009,24
Comedy,Foreign,1968,5
Crime,Foreign,1968,6
Drama,Foreign,1968,6
Action,Horror,2009,27
Horror,Science_Fiction,2009,25
Drama,TV_Movie,2000,14
Action,Drama,2009,87
Action,History,2009,7
Adventure,History,2009,4
Adventure,Horror,2009,7
History,Horror,2009,2
History,Western,1955,2
Comedy,Mystery,2009,8
Comedy,Thriller,2009,27
Comedy,Crime,2009,25
Adventure,Drama,1929,3
Action,Western,2008,7
Adventure,Western,2008,2
Comedy,Western,2008,1
Documentary,Foreign,2009,27
Animation,Comedy,1991,3
Action,Music,2008,1
Adventure,Music,2008,1
Romance,Western,1937,1
Crime,Romance,1949,2
Romance,Thriller,1949,1
Crime,Romance,2009,8
Adventure,Mystery,2009,8
Drama,Mystery,2009,40
Drama,Science_Fiction,2009,29
Action,Foreign,1998,1
Crime,Mystery,2009,24
Horror,War,1971,1
Adventure,Animation,2009,18
Animation,Science_Fiction,2009,19
Family,Science_Fiction,2009,11
Animation,Music,2008,1
Comedy,Mystery,1935,7
Mystery,Romance,1935,3
Comedy,Music,1940,5
Crime,History,1999,1
Crime,Science_Fiction,2009,3
Crime,Romance,2008,2
Crime,TV_Movie,2000,1
Comedy,History,2008,1
Action,Science_Fiction,1936,1
Action,War,1950,2
Adventure,War,1950,2
Adventure,Western,1950,2
War,Western,1950,2
Crime,Horror,1945,1
Action,History,1945,1
Thriller,War,1949,1
Action,War,2009,8
Thriller,War,2009,5
Comedy,Foreign,2008,23
Action,Western,1933,5
History,Thriller,2009,5
Drama,Western,1933,2
Romance,Western,1933,2
Thriller,Western,1969,3
Family,Fantasy,2009,19
Documentary,Music,2009,20
Comedy,Horror,2009,26
Comedy,Foreign,1967,1
Drama,War,1946,7
History,War,1946,1
Comedy,Horror,1925,1
Comedy,Science_Fiction,1925,1
Horror,Science_Fiction,1925,1
Crime,Horror,2009,6
Action,Animation,1997,1
Animation,Mystery,1997,1
Animation,Drama,2005,1
Action,Music,2009,3
Comedy,Music,2009,20
Comedy,Romance,1928,4
Adventure,Crime,2009,4
Action,Science_Fiction,1938,1
Adventure,Science_Fiction,1938,1
Documentary,Drama,1965,1
Documentary,Science_Fiction,1965,1
Documentary,TV_Movie,1965,1
Documentary,War,1965,2
Drama,TV_Movie,1965,1
Science_Fiction,TV_Movie,1965,2
Science_Fiction,War,1965,1
TV_Movie,War,1965,1
Adventure,Crime,1978,2
Adventure,Foreign,1978,2
Crime,Foreign,1978,3
Foreign,Thriller,1978,3
Horror,Music,2006,1
Music,Thriller,2006,1
Action,Music,1955,1
Comedy,Western,1955,1
Family,Foreign,2008,4
Foreign,Music,2008,1
Adventure,Western,1934,4
Drama,Western,1934,5
Comedy,Science_Fiction,2009,17
Crime,Romance,1931,4
Crime,War,2008,1
Comedy,Foreign,2009,29
Drama,Foreign,2009,71
Foreign,Romance,2009,26
Foreign,Horror,2006,8
Adventure,History,1979,1
Animation,Foreign,2007,1
Documentary,Drama,2008,6
Drama,Mystery,1935,7
Action,Foreign,1970,6
Comedy,Foreign,1970,1
Foreign,History,1970,1
Action,Crime,1915,1
Fantasy,Romance,2009,12
Comedy,Thriller,1975,4
Crime,History,2009,2
Mystery,Science_Fiction,1991,1
Animation,Horror,2004,3
Comedy,Crime,1931,4
Action,Animation,2009,17
Animation,Horror,2009,3
Action,Animation,1992,3
Action,Romance,1934,1
Adventure,Romance,1934,1
Romance,Western,1934,3
Crime,Documentary,1999,1
Adventure,Animation,1975,2
Animation,Family,1975,3
History,Romance,1954,2
Family,Music,1972,2
Fantasy,Mystery,2009,5
Family,Science_Fiction,1973,2
History,Romance,1960,1
Family,Thriller,2009,5
Drama,Family,2009,33
Family,Music,2009,5
Family,Romance,2009,9
Music,Romance,2009,10
Foreign,History,2008,4
Action,Foreign,2008,19
Crime,Foreign,2008,5
Action,Western,1936,2
Adventure,Western,1936,2
Drama,Western,1936,3
Animation,Romance,2000,3
Music,TV_Movie,2000,2
Foreign,Thriller,1972,7
Drama,TV_Movie,2009,18
Romance,TV_Movie,2009,8
Mystery,Romance,2009,7
Mystery,TV_Movie,2009,2
Horror,Romance,2009,3
Horror,TV_Movie,2009,3
Action,Family,1954,1
Animation,Thriller,2009,6
Romance,Science_Fiction,2009,4
Adventure,Romance,2009,4
Comedy,War,2009,1
Adventure,Comedy,1932,1
Adventure,Music,1960,1
Family,Fantasy,1960,3
Family,Music,1960,1
Fantasy,Music,1960,1
Action,Documentary,2008,2
Adventure,Western,1964,2
Crime,Western,1964,2
Documentary,Horror,1949,1
Animation,Horror,1983,1
Animation,Mystery,1983,1
Action,Foreign,2009,17
Animation,Drama,2009,9
Animation,Horror,1984,1
Animation,Mystery,1984,1
Romance,TV_Movie,1998,3
Animation,Music,2001,1
Animation,Music,2009,5
Adventure,Music,1951,1
Fantasy,Music,1951,1
Drama,Fantasy,1975,3
Documentary,History,1979,1
Comedy,War,1918,1
Action,History,1998,1
Adventure,History,1998,1
History,Thriller,1998,1
Action,Foreign,1992,4
Adventure,Foreign,1992,3
Fantasy,Foreign,1992,1
Foreign,Romance,1992,2
Foreign,Science_Fiction,1992,1
Drama,War,1952,7
Romance,War,1952,1
Adventure,Comedy,1944,1
Adventure,Romance,1959,2
Adventure,Thriller,1959,5
Music,Romance,1930,6
Action,Horror,2010,27
Action,Science_Fiction,2010,39
Horror,Science_Fiction,2010,29
Adventure,Science_Fiction,1924,1
Drama,Science_Fiction,1924,2
Fantasy,Science_Fiction,1924,1
Adventure,Comedy,1924,1
Crime,History,2004,1
Animation,Comedy,1983,3
Animation,TV_Movie,2009,2
Comedy,TV_Movie,2009,9
Family,TV_Movie,2009,7
Animation,Documentary,2004,1
Documentary,Fantasy,2004,1
Foreign,Horror,2009,6
Comedy,Documentary,2009,11
Comedy,History,2005,1
Comedy,War,2005,2
Family,Thriller,1995,1
Drama,War,1929,3
Drama,War,1933,4
Romance,Western,1916,1
Documentary,TV_Movie,2008,2
Action,Thriller,1958,6
Drama,Family,1922,1
Drama,Fantasy,1922,2
Family,Fantasy,1922,1
History,TV_Movie,2009,3
Romance,Thriller,2009,20
Foreign,Horror,1972,6
Foreign,Science_Fiction,1972,3
Comedy,History,1935,1
Comedy,Western,1919,1
Comedy,Romance,1919,1
Animation,Romance,2009,1
Mystery,War,1965,1
History,Mystery,1965,1
Animation,Fantasy,2009,16
Fantasy,Music,2009,1
Comedy,Thriller,1972,3
Fantasy,Horror,2009,6
Documentary,History,2009,5
Documentary,War,2009,1
Comedy,Romance,2010,112
Action,Thriller,2010,104
Science_Fiction,Thriller,2010,35
Drama,Foreign,1977,5
Animation,Foreign,2006,2
Science_Fiction,War,2009,2
Action,Documentary,2000,1
Documentary,War,2000,1
Comedy,Drama,2010,153
Comedy,TV_Movie,1984,2
Comedy,TV_Movie,1977,2
Drama,TV_Movie,1977,4
Documentary,Drama,2009,8
Comedy,TV_Movie,2001,4
Family,TV_Movie,2001,8
Family,Foreign,2004,2
Adventure,History,1943,1
Adventure,History,1947,2
Adventure,Western,1947,1
Drama,History,1947,1
History,Romance,1947,1
History,Western,1947,1
Crime,Western,1981,1
Animation,Horror,1987,1
Drama,History,1914,2
History,War,1967,4
Adventure,War,2008,2
Comedy,Fantasy,2010,13
Fantasy,Romance,2010,7
Crime,Drama,2010,66
Crime,Mystery,2010,23
Crime,Thriller,2010,70
Drama,Mystery,2010,41
Drama,Thriller,2010,140
Mystery,Thriller,2010,62
Comedy,Thriller,1935,3
Crime,Mystery,1935,5
Crime,Thriller,1935,4
Crime,Drama,1924,2
Crime,Horror,1924,1
Drama,Horror,1924,2
Documentary,Drama,1992,1
Action,Animation,1982,3
Drama,Western,2009,7
Foreign,History,2005,2
Music,Romance,1978,1
Action,Romance,2009,11
Crime,War,1998,1
Horror,TV_Movie,1993,1
Drama,Horror,2010,31
Horror,Thriller,2010,99
Adventure,Family,2010,22
Adventure,Fantasy,2010,21
Family,Fantasy,2010,26
Action,Comedy,2010,49
Action,Crime,2010,39
Comedy,Crime,2010,25
Comedy,Music,1970,5
Music,Romance,1970,3
Music,Thriller,1970,1
Action,Family,2010,9
Comedy,Family,2010,40
Action,Mystery,2010,13
Horror,Mystery,2010,25
Drama,War,2010,20
Romance,War,2010,2
Action,Adventure,2010,52
Action,Drama,2010,73
Action,War,2010,5
Adventure,Drama,2010,21
Adventure,Thriller,2010,26
Adventure,War,2010,2
Thriller,War,2010,3
Romance,Western,1935,1
Adventure,Romance,1962,3
Romance,War,1962,2
Foreign,Horror,2008,13
Foreign,Thriller,2008,21
Horror,TV_Movie,1972,3
Mystery,TV_Movie,1972,1
Horror,Western,2008,1
Adventure,Comedy,1940,2
Action,TV_Movie,2008,2
Animation,TV_Movie,2008,1
Action,TV_Movie,1996,2
Fantasy,TV_Movie,1996,3
Crime,Horror,2010,13
Horror,War,1986,1
Comedy,Music,1929,3
Drama,Music,1945,3
Documentary,Foreign,1962,1
Crime,Science_Fiction,2010,2
History,War,1958,2
Documentary,Family,2009,4
Adventure,Comedy,2010,19
Adventure,Science_Fiction,2010,13
Comedy,Science_Fiction,2010,11
Adventure,Animation,2010,17
Animation,Family,2010,36
Animation,Fantasy,2010,16
Crime,Music,2005,1
Action,Documentary,1995,1
Comedy,Documentary,1995,2
Action,TV_Movie,2002,1
Animation,TV_Movie,2002,1
Comedy,TV_Movie,2002,5
Action,Fantasy,2010,21
History,Horror,1970,1
History,Thriller,1970,1
Comedy,Western,1958,1
Comedy,Drama,1914,1
Comedy,Romance,1914,1
Drama,Romance,1914,1
Drama,Music,2010,11
Documentary,Mystery,2008,3
Foreign,Mystery,2008,5
History,Romance,1945,2
Fantasy,Science_Fiction,1970,4
Thriller,War,1951,1
Action,Animation,2010,18
Adventure,Crime,2010,4
Adventure,Mystery,2010,7
Animation,Family,1972,5
Drama,Family,2010,26
Family,Romance,2010,7
History,Western,1934,1
Romance,War,1934,1
War,Western,1934,1
Mystery,Thriller,1937,7
Documentary,Foreign,2010,10
Comedy,Thriller,2010,24
Comedy,Foreign,1969,3
Action,Western,2010,9
Comedy,Western,2010,3
Drama,Western,2010,6
Documentary,War,2010,3
Comedy,Western,2009,2
Music,Science_Fiction,2009,1
Music,Western,2009,1
Science_Fiction,Western,2009,2
Action,Documentary,2009,2
Adventure,Documentary,2009,1
Adventure,Foreign,2009,3
Documentary,Mystery,2009,2
Documentary,Thriller,2009,2
Foreign,Mystery,2009,5
Foreign,Thriller,2009,22
Fantasy,Music,1970,2
Fantasy,Romance,1970,1
Animation,Science_Fiction,2010,11
Action,Romance,2010,12
Romance,Thriller,2010,18
Drama,Foreign,1964,3
Foreign,Romance,1964,1
Adventure,Romance,2010,4
Animation,Music,2006,1
Foreign,Horror,1964,1
Action,War,1972,1
Adventure,War,1972,1
History,War,1950,1
Romance,Thriller,1977,1
Animation,Comedy,2010,22
Comedy,History,2009,2
Foreign,History,2009,4
Comedy,Science_Fiction,1944,1
Drama,Foreign,2010,49
Foreign,Romance,2010,13
Documentary,Romance,2009,2
Family,Horror,2009,1
Family,Mystery,2009,2
Drama,Fantasy,2010,17
Fantasy,Thriller,2010,14
Fantasy,Western,2010,2
Thriller,Western,2010,3
Adventure,TV_Movie,1993,2
Animation,TV_Movie,1993,1
Family,TV_Movie,1993,1
Fantasy,Foreign,2009,3
Action,Romance,1975,2
Foreign,Romance,1968,2
Fantasy,Mystery,1981,1
Fantasy,Thriller,1981,1
Drama,War,1919,1
Action,Romance,1947,2
Drama,History,2010,29
Drama,TV_Movie,2010,7
History,TV_Movie,2010,1
Documentary,Drama,1964,1
Documentary,History,1964,1
Documentary,War,1964,1
Horror,TV_Movie,1998,2
Documentary,Music,2010,13
Comedy,Crime,1959,2
Documentary,War,2001,2
Thriller,War,1954,2
Romance,Western,1938,1
Mystery,Science_Fiction,2010,4
Foreign,Horror,2010,7
Foreign,Thriller,2010,15
Action,TV_Movie,1994,8
Drama,TV_Movie,1994,5
Crime,History,2000,1
Foreign,Thriller,1991,1
Drama,Foreign,1980,4
Foreign,Horror,1980,2
Foreign,Mystery,1980,1
Foreign,Romance,1980,2
Foreign,Thriller,1980,3
Mystery,Romance,1980,2
Comedy,Family,1925,1
Comedy,Fantasy,1925,1
Family,Fantasy,1925,1
Crime,Thriller,1957,6
Drama,Music,1971,2
Crime,Horror,1976,2
Action,Family,1934,1
Adventure,Family,1934,1
Animation,Family,1979,4
Action,History,2010,11
Comedy,Documentary,2010,12
Documentary,Romance,2010,3
Romance,Thriller,1952,1
Crime,Mystery,1958,2
Horror,Mystery,1958,1
History,Romance,1940,2
Drama,Music,1953,2
Crime,Documentary,2010,3
